week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2025-01-06,P016,S025,West,141,6217.36,1,Bundle,22.3
2025-01-06,P016,S026,West,95,5391.25,0,,0.0
2025-01-06,P016,S027,West,133,7547.75,0,,0.0
2025-01-06,P016,S028,West,50,2837.5,0,,0.0
2025-01-06,P016,S029,West,34,1929.5,0,,0.0
2025-01-06,P016,S030,West,210,6375.86,1,BOGO,46.5
2025-01-06,P017,S001,North,76,1780.68,0,,0.0
2025-01-06,P017,S002,North,68,1593.24,0,,0.0
2025-01-06,P017,S003,North,87,2009.87,1,Display Feature,1.4
2025-01-06,P017,S004,North,68,1593.24,0,,0.0
2025-01-06,P017,S005,North,119,2788.17,0,,0.0
2025-01-06,P017,S006,North,35,820.05,0,,0.0
2025-01-06,P017,S007,North,37,866.91,0,,0.0
2025-01-06,P017,S008,North,51,1194.93,0,,0.0
2025-01-06,P017,S009,South,36,843.48,0,,0.0
2025-01-06,P017,S010,South,45,818.18,1,Bundle,22.4
2025-01-06,P017,S011,South,63,1476.09,0,,0.0
2025-01-06,P017,S012,South,44,1030.92,0,,0.0
2025-01-06,P017,S013,South,75,1757.25,0,,0.0
2025-01-06,P017,S014,South,89,2085.27,0,,0.0
2025-01-06,P017,S015,South,27,632.61,0,,0.0
2025-01-06,P017,S016,South,99,2319.57,0,,0.0
2025-01-06,P017,S017,South,40,937.2,0,,0.0
2025-01-06,P017,S018,East,24,562.32,0,,0.0
2025-01-06,P017,S019,East,31,726.33,0,,0.0
2025-01-06,P017,S020,East,51,1194.93,0,,0.0
2025-01-06,P017,S021,East,80,1546.38,1,Bundle,17.5
2025-01-06,P017,S022,East,28,656.04,0,,0.0
2025-01-06,P017,S023,East,86,1063.91,1,BOGO,47.2
2025-01-06,P017,S024,West,37,866.91,0,,0.0
2025-01-06,P017,S025,West,88,1997.92,1,Display Feature,3.1
2025-01-06,P017,S026,West,108,2530.44,0,,0.0
2025-01-06,P017,S027,West,107,2507.01,0,,0.0
2025-01-06,P017,S028,West,34,796.62,0,,0.0
2025-01-06,P017,S029,West,127,1511.61,1,BOGO,49.2
2025-01-06,P017,S030,West,104,2436.72,0,,0.0
2025-01-06,P018,S001,North,175,2527.0,0,,0.0
2025-01-06,P018,S002,North,273,3942.12,0,,0.0
2025-01-06,P018,S003,North,286,4129.84,0,,0.0
2025-01-06,P018,S004,North,306,4418.64,0,,0.0
2025-01-06,P018,S005,North,368,5313.92,0,,0.0
2025-01-06,P018,S006,North,102,1472.88,0,,0.0
2025-01-06,P018,S007,North,118,1703.92,0,,0.0
2025-01-06,P018,S008,North,178,2570.32,0,,0.0
2025-01-06,P018,S009,South,62,895.28,0,,0.0
2025-01-06,P018,S010,South,62,895.28,0,,0.0
2025-01-06,P018,S011,South,148,2137.12,0,,0.0
2025-01-06,P018,S012,South,82,1184.08,0,,0.0
2025-01-06,P018,S013,South,171,2469.24,0,,0.0
2025-01-06,P018,S014,South,173,2498.12,0,,0.0
2025-01-06,P018,S015,South,63,909.72,0,,0.0
2025-01-06,P018,S016,South,134,1934.96,0,,0.0
2025-01-06,P018,S017,South,99,1429.56,0,,0.0
2025-01-06,P018,S018,East,123,1760.13,1,Display Feature,0.9
2025-01-06,P018,S019,East,122,1761.68,1,Display Feature,0.0
2025-01-06,P018,S020,East,230,2932.62,1,Price Cut,11.7
2025-01-06,P018,S021,East,152,2194.88,0,,0.0
2025-01-06,P018,S022,East,87,1256.28,0,,0.0
2025-01-06,P018,S023,East,187,2700.28,0,,0.0
2025-01-06,P018,S024,West,83,1198.52,0,,0.0
2025-01-06,P018,S025,West,227,2651.8,1,Bundle,19.1
2025-01-06,P018,S026,West,169,2440.36,0,,0.0
2025-01-06,P018,S027,West,341,4082.03,1,Bundle,17.1
2025-01-06,P018,S028,West,58,837.52,0,,0.0
2025-01-06,P018,S029,West,144,1754.98,1,Price Cut,15.6
2025-01-06,P018,S030,West,171,2469.24,0,,0.0
2025-01-06,P019,S001,North,63,888.93,0,,0.0
2025-01-06,P019,S002,North,131,1848.41,0,,0.0
2025-01-06,P019,S003,North,131,1848.41,0,,0.0
2025-01-06,P019,S004,North,119,1679.09,0,,0.0
2025-01-06,P019,S005,North,148,2088.28,0,,0.0
2025-01-06,P019,S006,North,111,798.77,1,BOGO,49.0
2025-01-06,P019,S007,North,48,677.28,0,,0.0
2025-01-06,P019,S008,North,118,1421.89,1,Price Cut,14.6
2025-01-06,P019,S009,South,32,451.52,0,,0.0
2025-01-06,P019,S010,South,45,634.95,0,,0.0
2025-01-06,P019,S011,South,89,1255.79,0,,0.0
2025-01-06,P019,S012,South,80,889.49,1,Bundle,21.2
2025-01-06,P019,S013,South,83,1171.13,0,,0.0
2025-01-06,P019,S014,South,85,1199.35,0,,0.0
2025-01-06,P019,S015,South,27,380.97,0,,0.0
2025-01-06,P019,S016,South,85,1199.35,0,,0.0
2025-01-06,P019,S017,South,43,606.73,0,,0.0
2025-01-06,P019,S018,East,34,479.74,0,,0.0
2025-01-06,P019,S019,East,50,705.5,0,,0.0
2025-01-06,P019,S020,East,94,1326.34,0,,0.0
2025-01-06,P019,S021,East,62,874.82,0,,0.0
2025-01-06,P019,S022,East,39,550.29,0,,0.0
2025-01-06,P019,S023,East,87,1227.57,0,,0.0
2025-01-06,P019,S024,West,51,585.04,1,Bundle,18.7
2025-01-06,P019,S025,West,94,1161.87,1,Price Cut,12.4
2025-01-06,P019,S026,West,73,1030.03,0,,0.0
2025-01-06,P019,S027,West,89,1255.79,0,,0.0
2025-01-06,P019,S028,West,34,479.74,0,,0.0
2025-01-06,P019,S029,West,35,493.85,0,,0.0
2025-01-06,P019,S030,West,69,973.59,0,,0.0
2025-01-06,P020,S001,North,113,1923.26,0,,0.0
2025-01-06,P020,S002,North,168,2859.36,0,,0.0
2025-01-06,P020,S003,North,175,2978.5,0,,0.0
2025-01-06,P020,S004,North,178,3029.56,0,,0.0
2025-01-06,P020,S005,North,153,2604.06,0,,0.0
2025-01-06,P020,S006,North,61,1038.22,0,,0.0
2025-01-06,P020,S007,North,71,1208.42,0,,0.0
2025-01-06,P020,S008,North,150,2126.65,1,Price Cut,16.7
2025-01-06,P020,S009,South,33,561.66,0,,0.0
2025-01-06,P020,S010,South,25,425.5,0,,0.0
2025-01-06,P020,S011,South,62,1055.24,0,,0.0
2025-01-06,P020,S012,South,49,833.98,0,,0.0
2025-01-06,P020,S013,South,128,1827.81,1,Price Cut,16.1
2025-01-06,P020,S014,South,86,1463.72,0,,0.0
2025-01-06,P020,S015,South,50,699.52,1,Bundle,17.8
2025-01-06,P020,S016,South,113,1650.16,1,Price Cut,14.2
2025-01-06,P020,S017,South,49,833.98,0,,0.0
2025-01-06,P020,S018,East,53,902.06,0,,0.0
2025-01-06,P020,S019,East,48,816.96,0,,0.0
2025-01-06,P020,S020,East,105,1595.88,1,Price Cut,10.7
2025-01-06,P020,S021,East,69,1174.38,0,,0.0
2025-01-06,P020,S022,East,45,765.9,0,,0.0
2025-01-06,P020,S023,East,96,818.59,1,BOGO,49.9
2025-01-06,P020,S024,West,28,476.56,0,,0.0
2025-01-06,P020,S025,West,91,1548.82,0,,0.0
2025-01-06,P020,S026,West,58,987.16,0,,0.0
2025-01-06,P020,S027,West,63,1072.26,0,,0.0
2025-01-06,P020,S028,West,40,578.0,1,Price Cut,15.1
2025-01-06,P020,S029,West,36,612.72,0,,0.0
2025-01-06,P020,S030,West,72,1225.44,0,,0.0
2025-01-13,P001,S001,North,153,6840.63,0,,0.0
2025-01-13,P001,S002,North,240,10730.4,0,,0.0
2025-01-13,P001,S003,North,146,6527.66,0,,0.0
2025-01-13,P001,S004,North,169,7555.99,0,,0.0
2025-01-13,P001,S005,North,176,7868.96,0,,0.0
2025-01-13,P001,S006,North,97,4336.87,0,,0.0
2025-01-13,P001,S007,North,85,3800.35,0,,0.0
2025-01-13,P001,S008,North,108,4828.68,0,,0.0
2025-01-13,P001,S009,South,77,3442.67,0,,0.0
2025-01-13,P001,S010,South,98,4381.58,0,,0.0
2025-01-13,P001,S011,South,235,10506.85,0,,0.0
2025-01-13,P001,S012,South,179,6162.38,1,Bundle,23.0
2025-01-13,P001,S013,South,199,8897.29,0,,0.0
2025-01-13,P001,S014,South,239,10685.69,0,,0.0
2025-01-13,P001,S015,South,101,4515.71,0,,0.0
2025-01-13,P001,S016,South,269,12026.99,0,,0.0
2025-01-13,P001,S017,South,113,5052.23,0,,0.0
2025-01-13,P001,S018,East,57,2548.47,0,,0.0
2025-01-13,P001,S019,East,89,3979.19,0,,0.0
2025-01-13,P001,S020,East,84,3755.64,0,,0.0
2025-01-13,P001,S021,East,288,6863.16,1,BOGO,46.7
2025-01-13,P001,S022,East,68,3040.28,0,,0.0
2025-01-13,P001,S023,East,107,4783.97,0,,0.0
2025-01-13,P001,S024,West,71,3174.41,0,,0.0
2025-01-13,P001,S025,West,178,7846.96,1,Display Feature,1.4
2025-01-13,P001,S026,West,129,5767.59,0,,0.0
2025-01-13,P001,S027,West,243,10864.53,0,,0.0
2025-01-13,P001,S028,West,122,4183.69,1,Bundle,23.3
2025-01-13,P001,S029,West,91,4068.61,0,,0.0
2025-01-13,P001,S030,West,160,7153.6,0,,0.0
2025-01-13,P002,S001,North,80,819.2,0,,0.0
2025-01-13,P002,S002,North,85,870.4,0,,0.0
2025-01-13,P002,S003,North,107,1095.68,0,,0.0
2025-01-13,P002,S004,North,117,1198.08,0,,0.0
2025-01-13,P002,S005,North,109,1116.16,0,,0.0
2025-01-13,P002,S006,North,37,378.88,0,,0.0
2025-01-13,P002,S007,North,60,513.02,1,Bundle,16.5
2025-01-13,P002,S008,North,76,778.24,0,,0.0
2025-01-13,P002,S009,South,53,542.72,0,,0.0
2025-01-13,P002,S010,South,52,526.62,1,Display Feature,1.1
2025-01-13,P002,S011,South,105,1075.2,0,,0.0
2025-01-13,P002,S012,South,71,727.04,0,,0.0
2025-01-13,P002,S013,South,115,1177.6,0,,0.0
2025-01-13,P002,S014,South,144,1474.56,0,,0.0
2025-01-13,P002,S015,South,60,488.45,1,Bundle,20.5
2025-01-13,P002,S016,South,124,1269.76,0,,0.0
2025-01-13,P002,S017,South,62,634.88,0,,0.0
2025-01-13,P002,S018,East,38,389.12,0,,0.0
2025-01-13,P002,S019,East,42,430.08,0,,0.0
2025-01-13,P002,S020,East,62,634.88,0,,0.0
2025-01-13,P002,S021,East,60,614.4,0,,0.0
2025-01-13,P002,S022,East,32,327.68,0,,0.0
2025-01-13,P002,S023,East,52,532.48,0,,0.0
2025-01-13,P002,S024,West,45,460.8,0,,0.0
2025-01-13,P002,S025,West,80,819.2,0,,0.0
2025-01-13,P002,S026,West,100,1024.0,0,,0.0
2025-01-13,P002,S027,West,116,1159.33,1,Display Feature,2.4
2025-01-13,P002,S028,West,37,378.88,0,,0.0
2025-01-13,P002,S029,West,49,501.76,0,,0.0
2025-01-13,P002,S030,West,88,901.12,0,,0.0
2025-01-13,P003,S001,North,91,887.25,0,,0.0
2025-01-13,P003,S002,North,120,1115.01,1,Display Feature,4.7
2025-01-13,P003,S003,North,112,1092.0,0,,0.0
2025-01-13,P003,S004,North,87,848.25,0,,0.0
2025-01-13,P003,S005,North,122,1189.5,0,,0.0
2025-01-13,P003,S006,North,34,331.5,0,,0.0
2025-01-13,P003,S007,North,61,495.43,1,Bundle,16.7
2025-01-13,P003,S008,North,82,799.5,0,,0.0
2025-01-13,P003,S009,South,57,555.75,0,,0.0
2025-01-13,P003,S010,South,58,565.5,0,,0.0
2025-01-13,P003,S011,South,104,1014.0,0,,0.0
2025-01-13,P003,S012,South,67,653.25,0,,0.0
2025-01-13,P003,S013,South,123,1199.25,0,,0.0
2025-01-13,P003,S014,South,101,984.75,0,,0.0
2025-01-13,P003,S015,South,76,666.16,1,Price Cut,10.1
2025-01-13,P003,S016,South,96,936.0,0,,0.0
2025-01-13,P003,S017,South,65,633.75,0,,0.0
2025-01-13,P003,S018,East,44,378.38,1,Price Cut,11.8
2025-01-13,P003,S019,East,20,195.0,0,,0.0
2025-01-13,P003,S020,East,69,672.75,0,,0.0
2025-01-13,P003,S021,East,52,504.46,1,Display Feature,0.5
2025-01-13,P003,S022,East,35,341.25,0,,0.0
2025-01-13,P003,S023,East,55,536.25,0,,0.0
2025-01-13,P003,S024,West,38,370.5,0,,0.0
2025-01-13,P003,S025,West,166,865.9,1,BOGO,46.5
2025-01-13,P003,S026,West,74,721.5,0,,0.0
2025-01-13,P003,S027,West,103,1004.25,0,,0.0
2025-01-13,P003,S028,West,38,370.5,0,,0.0
2025-01-13,P003,S029,West,46,448.5,0,,0.0
2025-01-13,P003,S030,West,77,722.22,1,Display Feature,3.8
2025-01-13,P004,S001,North,20,944.6,0,,0.0
2025-01-13,P004,S002,North,23,1086.29,0,,0.0
2025-01-13,P004,S003,North,29,1351.86,1,Display Feature,1.3
2025-01-13,P004,S004,North,23,1086.29,0,,0.0
2025-01-13,P004,S005,North,36,1700.28,0,,0.0
2025-01-13,P004,S006,North,9,425.07,0,,0.0
2025-01-13,P004,S007,North,11,519.53,0,,0.0
2025-01-13,P004,S008,North,27,1275.21,0,,0.0
2025-01-13,P004,S009,South,16,749.63,1,Display Feature,0.8
2025-01-13,P004,S010,South,14,661.22,0,,0.0
2025-01-13,P004,S011,South,47,2219.81,0,,0.0
2025-01-13,P004,S012,South,19,897.37,0,,0.0
2025-01-13,P004,S013,South,46,1946.63,1,Price Cut,10.4
2025-01-13,P004,S014,South,35,1653.05,0,,0.0
2025-01-13,P004,S015,South,12,566.76,0,,0.0
2025-01-13,P004,S016,South,42,1983.66,0,,0.0
2025-01-13,P004,S017,South,15,708.45,0,,0.0
2025-01-13,P004,S018,East,8,377.84,0,,0.0
2025-01-13,P004,S019,East,7,330.61,0,,0.0
2025-01-13,P004,S020,East,25,1180.75,0,,0.0
2025-01-13,P004,S021,East,21,850.0,1,Price Cut,14.3
2025-01-13,P004,S022,East,6,283.38,0,,0.0
2025-01-13,P004,S023,East,17,802.91,0,,0.0
2025-01-13,P004,S024,West,10,472.3,0,,0.0
2025-01-13,P004,S025,West,30,1416.9,0,,0.0
2025-01-13,P004,S026,West,19,897.37,0,,0.0
2025-01-13,P004,S027,West,32,1511.36,0,,0.0
2025-01-13,P004,S028,West,5,236.15,0,,0.0
2025-01-13,P004,S029,West,6,283.38,0,,0.0
2025-01-13,P004,S030,West,33,1558.59,0,,0.0
2025-01-13,P005,S001,North,81,1129.14,0,,0.0
2025-01-13,P005,S002,North,105,1463.7,0,,0.0
2025-01-13,P005,S003,North,94,1310.36,0,,0.0
2025-01-13,P005,S004,North,102,1421.88,0,,0.0
2025-01-13,P005,S005,North,88,1226.72,0,,0.0
2025-01-13,P005,S006,North,36,501.84,0,,0.0
2025-01-13,P005,S007,North,36,501.84,0,,0.0
2025-01-13,P005,S008,North,82,1143.08,0,,0.0
2025-01-13,P005,S009,South,83,1026.28,1,Price Cut,11.3
2025-01-13,P005,S010,South,52,724.88,0,,0.0
2025-01-13,P005,S011,South,101,1407.94,0,,0.0
2025-01-13,P005,S012,South,44,613.36,0,,0.0
2025-01-13,P005,S013,South,109,1475.4,1,Display Feature,2.9
2025-01-13,P005,S014,South,112,1561.28,0,,0.0
2025-01-13,P005,S015,South,62,864.28,0,,0.0
2025-01-13,P005,S016,South,110,1533.4,0,,0.0
2025-01-13,P005,S017,South,55,766.7,0,,0.0
2025-01-13,P005,S018,East,41,571.54,0,,0.0
2025-01-13,P005,S019,East,31,432.14,0,,0.0
2025-01-13,P005,S020,East,55,766.7,0,,0.0
2025-01-13,P005,S021,East,33,460.02,0,,0.0
2025-01-13,P005,S022,East,50,349.89,1,BOGO,49.8
2025-01-13,P005,S023,East,61,850.34,0,,0.0
2025-01-13,P005,S024,West,28,390.32,0,,0.0
2025-01-13,P005,S025,West,55,766.7,0,,0.0
2025-01-13,P005,S026,West,61,850.34,0,,0.0
2025-01-13,P005,S027,West,116,1617.04,0,,0.0
2025-01-13,P005,S028,West,35,487.9,0,,0.0
2025-01-13,P005,S029,West,45,627.3,0,,0.0
2025-01-13,P005,S030,West,67,933.98,0,,0.0
2025-01-13,P006,S001,North,195,914.55,0,,0.0
2025-01-13,P006,S002,North,297,1392.93,0,,0.0
2025-01-13,P006,S003,North,180,844.2,0,,0.0
2025-01-13,P006,S004,North,215,1008.35,0,,0.0
2025-01-13,P006,S005,North,305,1430.45,0,,0.0
2025-01-13,P006,S006,North,116,544.04,0,,0.0
2025-01-13,P006,S007,North,121,567.49,0,,0.0
2025-01-13,P006,S008,North,161,755.09,0,,0.0
2025-01-13,P006,S009,South,86,403.34,0,,0.0
2025-01-13,P006,S010,South,96,392.61,1,Price Cut,12.8
2025-01-13,P006,S011,South,149,698.81,0,,0.0
2025-01-13,P006,S012,South,94,440.86,0,,0.0
2025-01-13,P006,S013,South,175,629.52,1,Bundle,23.3
2025-01-13,P006,S014,South,197,923.93,0,,0.0
2025-01-13,P006,S015,South,75,351.75,0,,0.0
2025-01-13,P006,S016,South,162,759.78,0,,0.0
2025-01-13,P006,S017,South,99,464.31,0,,0.0
2025-01-13,P006,S018,East,60,281.4,0,,0.0
2025-01-13,P006,S019,East,85,330.88,1,Bundle,17.0
2025-01-13,P006,S020,East,113,529.97,0,,0.0
2025-01-13,P006,S021,East,175,692.71,1,Bundle,15.6
2025-01-13,P006,S022,East,59,276.71,0,,0.0
2025-01-13,P006,S023,East,121,552.17,1,Display Feature,2.7
2025-01-13,P006,S024,West,61,286.09,0,,0.0
2025-01-13,P006,S025,West,172,643.73,1,Bundle,20.2
2025-01-13,P006,S026,West,110,515.9,0,,0.0
2025-01-13,P006,S027,West,231,1083.39,0,,0.0
2025-01-13,P006,S028,West,75,351.75,0,,0.0
2025-01-13,P006,S029,West,119,531.32,1,Display Feature,4.8
2025-01-13,P006,S030,West,161,755.09,0,,0.0
2025-01-13,P007,S001,North,103,470.71,0,,0.0
2025-01-13,P007,S002,North,240,893.89,1,Bundle,18.5
2025-01-13,P007,S003,North,127,580.39,0,,0.0
2025-01-13,P007,S004,North,127,580.39,0,,0.0
2025-01-13,P007,S005,North,153,699.21,0,,0.0
2025-01-13,P007,S006,North,46,210.22,0,,0.0
2025-01-13,P007,S007,North,134,332.52,1,BOGO,45.7
2025-01-13,P007,S008,North,57,260.49,0,,0.0
2025-01-13,P007,S009,South,31,141.67,0,,0.0
2025-01-13,P007,S010,South,27,123.39,0,,0.0
2025-01-13,P007,S011,South,81,370.17,0,,0.0
2025-01-13,P007,S012,South,37,169.09,0,,0.0
2025-01-13,P007,S013,South,58,265.06,0,,0.0
2025-01-13,P007,S014,South,89,406.73,0,,0.0
2025-01-13,P007,S015,South,32,146.24,0,,0.0
2025-01-13,P007,S016,South,73,333.61,0,,0.0
2025-01-13,P007,S017,South,54,246.78,0,,0.0
2025-01-13,P007,S018,East,41,182.12,1,Display Feature,2.8
2025-01-13,P007,S019,East,35,159.95,0,,0.0
2025-01-13,P007,S020,East,69,315.33,0,,0.0
2025-01-13,P007,S021,East,45,205.65,0,,0.0
2025-01-13,P007,S022,East,36,164.52,0,,0.0
2025-01-13,P007,S023,East,78,356.46,0,,0.0
2025-01-13,P007,S024,West,23,105.11,0,,0.0
2025-01-13,P007,S025,West,89,406.73,0,,0.0
2025-01-13,P007,S026,West,121,420.81,1,Bundle,23.9
2025-01-13,P007,S027,West,104,475.28,0,,0.0
2025-01-13,P007,S028,West,31,141.67,0,,0.0
2025-01-13,P007,S029,West,36,164.52,0,,0.0
2025-01-13,P007,S030,West,62,283.34,0,,0.0
2025-01-13,P008,S001,North,81,451.98,0,,0.0
2025-01-13,P008,S002,North,150,837.0,0,,0.0
2025-01-13,P008,S003,North,141,786.78,0,,0.0
2025-01-13,P008,S004,North,142,792.36,0,,0.0
2025-01-13,P008,S005,North,94,524.52,0,,0.0
2025-01-13,P008,S006,North,58,323.64,0,,0.0
2025-01-13,P008,S007,North,40,223.2,0,,0.0
2025-01-13,P008,S008,North,83,463.14,0,,0.0
2025-01-13,P008,S009,South,32,178.56,0,,0.0
2025-01-13,P008,S010,South,37,206.46,0,,0.0
2025-01-13,P008,S011,South,112,542.47,1,Price Cut,13.2
2025-01-13,P008,S012,South,50,279.0,0,,0.0
2025-01-13,P008,S013,South,85,474.3,0,,0.0
2025-01-13,P008,S014,South,88,491.04,0,,0.0
2025-01-13,P008,S015,South,37,206.46,0,,0.0
2025-01-13,P008,S016,South,87,485.46,0,,0.0
2025-01-13,P008,S017,South,47,262.26,0,,0.0
2025-01-13,P008,S018,East,36,200.88,0,,0.0
2025-01-13,P008,S019,East,33,184.14,0,,0.0
2025-01-13,P008,S020,East,59,329.22,0,,0.0
2025-01-13,P008,S021,East,79,428.92,1,Display Feature,2.7
2025-01-13,P008,S022,East,29,161.82,0,,0.0
2025-01-13,P008,S023,East,71,396.18,0,,0.0
2025-01-13,P008,S024,West,36,200.88,0,,0.0
2025-01-13,P008,S025,West,85,474.3,0,,0.0
2025-01-13,P008,S026,West,90,502.2,0,,0.0
2025-01-13,P008,S027,West,103,574.74,0,,0.0
2025-01-13,P008,S028,West,30,167.4,0,,0.0
2025-01-13,P008,S029,West,66,368.28,0,,0.0
2025-01-13,P008,S030,West,102,569.16,0,,0.0
2025-01-13,P009,S001,North,24,504.24,0,,0.0
2025-01-13,P009,S002,North,30,630.3,0,,0.0
2025-01-13,P009,S003,North,52,1092.52,0,,0.0
2025-01-13,P009,S004,North,38,798.38,0,,0.0
2025-01-13,P009,S005,North,41,861.41,0,,0.0
2025-01-13,P009,S006,North,10,210.1,0,,0.0
2025-01-13,P009,S007,North,17,357.17,0,,0.0
2025-01-13,P009,S008,North,32,672.32,0,,0.0
2025-01-13,P009,S009,South,6,126.06,0,,0.0
2025-01-13,P009,S010,South,11,207.07,1,Price Cut,10.4
2025-01-13,P009,S011,South,30,630.3,0,,0.0
2025-01-13,P009,S012,South,28,502.39,1,Price Cut,14.6
2025-01-13,P009,S013,South,31,651.31,0,,0.0
2025-01-13,P009,S014,South,29,527.04,1,Price Cut,13.5
2025-01-13,P009,S015,South,9,189.09,0,,0.0
2025-01-13,P009,S016,South,35,735.35,0,,0.0
2025-01-13,P009,S017,South,10,210.1,0,,0.0
2025-01-13,P009,S018,East,5,105.05,0,,0.0
2025-01-13,P009,S019,East,10,182.79,1,Price Cut,13.0
2025-01-13,P009,S020,East,26,414.61,1,Bundle,24.1
2025-01-13,P009,S021,East,23,483.23,0,,0.0
2025-01-13,P009,S022,East,14,227.37,1,Bundle,22.7
2025-01-13,P009,S023,East,18,378.18,0,,0.0
2025-01-13,P009,S024,West,6,126.06,0,,0.0
2025-01-13,P009,S025,West,33,676.0,1,Display Feature,2.5
2025-01-13,P009,S026,West,29,609.29,0,,0.0
2025-01-13,P009,S027,West,32,672.32,0,,0.0
2025-01-13,P009,S028,West,6,126.06,0,,0.0
2025-01-13,P009,S029,West,11,231.11,0,,0.0
2025-01-13,P009,S030,West,29,581.26,1,Display Feature,4.6
2025-01-13,P010,S001,North,91,392.21,0,,0.0
2025-01-13,P010,S002,North,114,491.34,0,,0.0
2025-01-13,P010,S003,North,104,448.24,0,,0.0
2025-01-13,P010,S004,North,118,508.58,0,,0.0
2025-01-13,P010,S005,North,150,646.5,0,,0.0
2025-01-13,P010,S006,North,50,215.5,0,,0.0
2025-01-13,P010,S007,North,68,293.08,0,,0.0
2025-01-13,P010,S008,North,75,323.25,0,,0.0
2025-01-13,P010,S009,South,30,129.3,0,,0.0
2025-01-13,P010,S010,South,41,176.71,1,Display Feature,0.0
2025-01-13,P010,S011,South,87,374.97,0,,0.0
2025-01-13,P010,S012,South,62,267.22,0,,0.0
2025-01-13,P010,S013,South,66,284.46,0,,0.0
2025-01-13,P010,S014,South,61,262.91,0,,0.0
2025-01-13,P010,S015,South,25,107.75,0,,0.0
2025-01-13,P010,S016,South,80,344.8,0,,0.0
2025-01-13,P010,S017,South,29,124.99,0,,0.0
2025-01-13,P010,S018,East,33,142.23,0,,0.0
2025-01-13,P010,S019,East,31,133.61,0,,0.0
2025-01-13,P010,S020,East,68,293.08,0,,0.0
2025-01-13,P010,S021,East,52,224.12,0,,0.0
2025-01-13,P010,S022,East,33,142.23,0,,0.0
2025-01-13,P010,S023,East,64,275.84,0,,0.0
2025-01-13,P010,S024,West,26,112.06,0,,0.0
2025-01-13,P010,S025,West,71,306.01,0,,0.0
2025-01-13,P010,S026,West,79,340.49,0,,0.0
2025-01-13,P010,S027,West,91,392.21,0,,0.0
2025-01-13,P010,S028,West,28,120.68,0,,0.0
2025-01-13,P010,S029,West,45,193.95,0,,0.0
2025-01-13,P010,S030,West,62,267.22,0,,0.0
2025-01-13,P011,S001,North,140,8236.2,0,,0.0
2025-01-13,P011,S002,North,216,12707.28,0,,0.0
2025-01-13,P011,S003,North,252,14825.16,0,,0.0
2025-01-13,P011,S004,North,317,14266.57,1,Bundle,23.5
2025-01-13,P011,S005,North,198,11333.83,1,Display Feature,2.7
2025-01-13,P011,S006,North,100,5883.0,0,,0.0
2025-01-13,P011,S007,North,92,5412.36,0,,0.0
2025-01-13,P011,S008,North,233,11610.16,1,Price Cut,15.3
2025-01-13,P011,S009,South,132,6119.26,1,Bundle,21.2
2025-01-13,P011,S010,South,92,5412.36,0,,0.0
2025-01-13,P011,S011,South,136,8000.88,0,,0.0
2025-01-13,P011,S012,South,134,7883.22,0,,0.0
2025-01-13,P011,S013,South,150,8824.5,0,,0.0
2025-01-13,P011,S014,South,198,11648.34,0,,0.0
2025-01-13,P011,S015,South,56,3294.48,0,,0.0
2025-01-13,P011,S016,South,204,12001.32,0,,0.0
2025-01-13,P011,S017,South,95,5588.85,0,,0.0
2025-01-13,P011,S018,East,101,5692.27,1,Display Feature,4.2
2025-01-13,P011,S019,East,67,3941.61,0,,0.0
2025-01-13,P011,S020,East,182,9165.24,1,Price Cut,14.4
2025-01-13,P011,S021,East,138,8118.54,0,,0.0
2025-01-13,P011,S022,East,73,4294.59,0,,0.0
2025-01-13,P011,S023,East,145,8530.35,0,,0.0
2025-01-13,P011,S024,West,58,3412.14,0,,0.0
2025-01-13,P011,S025,West,129,7589.07,0,,0.0
2025-01-13,P011,S026,West,206,12118.98,0,,0.0
2025-01-13,P011,S027,West,272,15265.68,1,Display Feature,4.6
2025-01-13,P011,S028,West,87,5118.21,0,,0.0
2025-01-13,P011,S029,West,185,5463.54,1,BOGO,49.8
2025-01-13,P011,S030,West,105,6177.15,0,,0.0
2025-01-13,P012,S001,North,71,5272.46,0,,0.0
2025-01-13,P012,S002,North,131,9728.06,0,,0.0
2025-01-13,P012,S003,North,118,8762.68,0,,0.0
2025-01-13,P012,S004,North,125,9282.5,0,,0.0
2025-01-13,P012,S005,North,102,7574.52,0,,0.0
2025-01-13,P012,S006,North,44,3267.44,0,,0.0
2025-01-13,P012,S007,North,42,3118.92,0,,0.0
2025-01-13,P012,S008,North,99,7351.74,0,,0.0
2025-01-13,P012,S009,South,64,4534.02,1,Display Feature,4.6
2025-01-13,P012,S010,South,42,3118.92,0,,0.0
2025-01-13,P012,S011,South,106,7871.56,0,,0.0
2025-01-13,P012,S012,South,66,4901.16,0,,0.0
2025-01-13,P012,S013,South,106,7871.56,0,,0.0
2025-01-13,P012,S014,South,110,8168.6,0,,0.0
2025-01-13,P012,S015,South,45,3341.7,0,,0.0
2025-01-13,P012,S016,South,113,8391.38,0,,0.0
2025-01-13,P012,S017,South,76,5643.76,0,,0.0
2025-01-13,P012,S018,East,35,2599.1,0,,0.0
2025-01-13,P012,S019,East,68,2656.13,1,BOGO,47.4
2025-01-13,P012,S020,East,57,4232.82,0,,0.0
2025-01-13,P012,S021,East,91,6757.66,0,,0.0
